time,state,gantry_pitch,gantry_pitch_vel,hip,knee,hip_body_world_z,hip_motor_world_z,foot_world_x,foot_world_y,foot_world_z,foot_rel_x,foot_rel_y,foot_rel_z,foot_vel_x_est,foot_vel_y_est,foot_vel_z_est,tau_hip,tau_knee,normal_force
0.010000000000000002,0,0.005223769473521327,0.544378830922383,0.3509380802475089,-0.7012641860027685,0.476343378322444,0.476343378322444,0.6978318487571761,0.00012644271605911916,0.06312049107084489,-0.0021586005476034176,0.00012644271605911916,-0.4132228872515991,-0.17620992370521155,0.012746531564293716,-0.28686323151412707,0.6162894417609426,-0.361563489796791,0.0
0.011000000000000003,0,0.0057703095510912095,0.5487004098559048,0.35112133155398034,-0.7015032432749928,0.4759608060497016,0.4759608060497016,0.6976040074931599,0.00015276806688058198,0.06275723694826801,-0.0023843387757132017,0.00015276806688058198,-0.4132035691014336,-0.18395462475186045,0.01478335445286908,-0.29832186517353887,0.6007400044164706,-0.3437327862176469,0.0
0.012000000000000004,0,0.006321162020581791,0.5530036237003731,0.35131838894646705,-0.7017581946123916,0.4755752163697095,0.4755752163697095,0.6973741843751057,0.00018151149949027778,0.062392310485366725,-0.0026118306922133794,0.00018151149949027778,-0.4131829058843428,-0.19083489874721069,0.01687736617639309,-0.30831255483270126,0.5856345770357605,-0.3268109053309368,0.0
0.013000000000000005,0,0.006876308814049656,0.5572890659850775,0.35152870768876,-0.7020280587585483,0.47518662207687706,0.47518662207687706,0.697142383805513,0.0002126501043597795,0.062025654859592355,-0.0028410669938393474,0.0002126501043597795,-0.4131609672172847,-0.19697974937403567,0.019016551980359384,-0.3170640154739516,0.5709580809678527,-0.31075788601365656,0.0
0.014000000000000005,0,0.007435732443557074,0.5615573032551625,0.35175176210827724,-0.7023118993321639,0.47479503556520597,0.47479503556520597,0.6969086098296501,0.0002461595618491741,0.06165721624695766,-0.003072038720888348,0.0002461595618491741,-0.41313781931824833,-0.2024988833473628,0.021190487806714665,-0.3247702050480626,0.5566960305491788,-0.2955354445855784,0.0
0.015000000000000006,0,0.007999415974854908,0.565808876400434,0.3519870448657065,-0.7026088229205961,0.47440046884678466,0.47440046884678466,0.6966728661511108,0.00028201423810325643,0.06128694368696613,-0.003304737241214939,0.00028201423810325643,-0.41311352515981853,-0.20748560262615198,0.023390116073819817,-0.3315955582895827,0.5428345086804935,-0.28110690578944,0.0
0.016000000000000007,0,0.008567343002357272,0.570044301910494,0.3522340662542972,-0.7029179772522329,0.4740029335693791,0.4740029335693791,0.6964351561466473,0.00032018727664542834,0.06091478895400615,-0.0035391542349743066,0.00032018727664542834,-0.41308814461537297,-0.21201926290175227,0.02560755444407263,-0.33767943449014287,0.5293601433986994,-0.26743713655091866,0.0
0.017000000000000008,0,0.009139497625336617,0.5742640730608609,0.3524923535275949,-0.7032385494445065,0.4736024410331703,0.4736024410331703,0.6961954828803203,0.0003606506858369468,0.06054070643485346,-0.0037752816800760147,0.0003606506858369468,-0.41306173459831685,-0.21616736341554119,0.027835932656189506,-0.3431398971895251,0.5162600854050703,-0.2544924824113767,0.0
0.01800000000000001,0,0.0097158644252724,0.5784686610344026,0.35276145025445577,-0.7035697643244854,0.47319900220668454,0.47319900220668454,0.6959538491170003,0.000403375422367111,0.06016465301195298,-0.004013111838311767,0.000403375422367111,-0.4130343491947316,-0.21998732340120725,0.030069253237285706,-0.3480769260461683,0.5035219865126741,-0.2422407065300034,0.0
0.01900000000000001,0,0.01029642844429068,0.5826585159821115,0.353040915700228,-0.7039108828190969,0.472792627741961,0.472792627741961,0.6957102573352504,0.00044833147093184533,0.059786587952170095,-0.004252637242122326,0.00044833147093184533,-0.4130060397897909,-0.22352799215351565,0.032302272536403,-0.3525751461066756,0.49113397897707145,-0.2306509311555867,0.0
0.02000000000000001,0,0.010881175164635886,0.5868340680269659,0.3533303242330277,-0.7042612004121492,0.4723833279889973,0.4723833279889973,0.695464709739624,0.0004954879202532375,0.059406472800721394,-0.004493850681974498,0.0004954879202532375,-0.41297685518827587,-0.2268309326744391,0.034530399054151374,-0.3567061469079794,0.47908465567562053,-0.2196935814716336,0.0
0.02100000000000001,0,0.011470090489119584,0.5909957282143686,0.35362926475408146,-0.7046200456654342,0.4719711130095115,0.4719711130095115,0.695217208272407,0.0005448130355882458,0.05902427128001156,-0.004736745194314995,0.0005448130355882458,-0.4129468417294999,-0.2299315128558355,0.03674960649627991,-0.36053045297825775,0.46736305110193066,-0.20934033172198147,0.0
0.022000000000000013,0,0.012063160722494458,0.5951438894124074,0.3539373401511479,-0.7049867788012976,0.4715559925900574,0.4715559925900574,0.6949677546248246,0.0005962743278674909,0.0586399491931254,-0.004981314050075958,0.0005962743278674909,-0.412916043396932,-0.23285983306480992,0.03895635936372469,-0.3640991980644427,0.45595862314320573,-0.19956405352736112,0.0
0.023000000000000013,0,0.01266037255370486,0.5992789271649654,0.35425416677406973,-0.7053607903441681,0.4711379762545267,0.4711379762545267,0.6947163502477519,0.0006498386196014255,0.058253474331729754,-0.005227550743702292,0.0006498386196014255,-0.4128845019227969,-0.23564151466599598,0.04114754921925618,-0.36745554756412335,0.4448612356093713,-0.1903387663066115,0.0
0.024000000000000014,0,0.013261713038968193,0.6034012005005008,0.35457937393154626,-0.7057414998186361,0.47071707327606965,0.47071707327606965,0.6944629963619376,0.0007054721076858589,0.057864816388166096,-0.005475448982678488,0.0007054721076858589,-0.41285225688790356,-0.23829837033823661,0.04332044004903276,-0.3706359069640536,0.4340611414840128,-0.18163958971938976,0.0
0.025000000000000015,0,0.013867169585644119,0.6075110526991239,0.3549126034082532,-0.7061283545017674,0.4702932926884656,0.4702932926884656,0.6942076939677762,0.0007631404232331523,0.05747394687151958,-0.005725002677528623,0.0007631404232331523,-0.412819345816946,-0.24084897391172522,0.045472621373771865,-0.3736709484164234,0.4235489668682458,-0.17344269805026946,0.0
0.026000000000000016,0,0.014476729936851125,0.6116088120204256,0.3552535090014705,-0.7065208282274306,0.4698666432969698,0.4698666432969698,0.6939504438546414,0.0008228086885517238,0.057080839027466135,-0.0059762059322695515,0.0008228086885517238,-0.4127858042695037,-0.243309144795173,0.04760196796549181,-0.37658648276197615,0.4133156955897116,-0.16572527645709445,0.0
0.027000000000000017,0,0.015090382156792363,0.6156947923943454,0.3556017560764142,-0.7069184202405058,0.4694371336886653,0.4694371336886653,0.6936912466098092,0.0008844415713918502,0.056685467761710906,-0.00622905303529242,0.0008844415713918502,-0.4127516659269544,-0.2456923598007352,0.04970660519668699,-0.37940420021096405,0.4033526544499223,-0.15846547900931768,0.0
0.028000000000000018,0,0.01570811461675485,0.6197692940772158,0.3559570211395001,-0.7073206540989265,0.46900477224234294,0.46900477224234294,0.6934301026269823,0.0009480033365694279,0.05628780956684218,-0.006483538450656079,0.0009480033365694279,-0.41271696267550073,-0.24801010325465078,0.0517848791938206,-0.38214229940962857,0.39365149908418334,-0.151642388444845,0.0
0.02900000000000002,0,0.016329915981748246,0.6238326042749788,0.3563189914287986,-0.7077270766215905,0.4685695671379347,0.4685695671379347,0.6931670121144408,0.0010134578950784928,0.05588784245243561,-0.006739656809770622,0.0010134578950784928,-0.4126817246854991,-0.2502721646476911,0.05383533109110724,-0.38481602165916956,0.3842042004093006,-0.14523597757659684,0.0
0.03000000000000002,0,0.01695577519775128,0.6278849977354412,0.35668736452096994,-0.7081372568802522,0.46813152636552186,0.46813152636552186,0.6929019751028335,0.0010807688507950552,0.05548554587824836,-0.006997402903453631,0.0010807688507950552,-0.4126459804872735,-0.2524868916916315,0.055856674784925515,-0.38743810453838157,0.3750030316352118,-0.13922707228261466,0.0
0.03100000000000002,0,0.017585681479535792,0.631926737311312,0.35706184795399903,-0.7085507852335873,0.46769065773393936,0.46769065773393936,0.6926349914526261,0.0011498995448755017,0.055080900690363005,-0.007256771674342577,0.0011498995448755017,-0.4126097570435764,-0.25466140546899474,0.057847777679253656,-0.3900191670404276,0.36604055581760386,-0.13359731601605895,0.0
0.03200000000000002,0,0.01821962429903994,0.635958074495654,0.35744215886507513,-0.7089672724016924,0.467246968878996,0.467246968878996,0.6923660608612242,0.0012208130979427662,0.05467388906013218,-0.007517758209646064,0.0012208130979427662,-0.4125730798188638,-0.2568017833589264,0.05980764398745527,-0.39256803651898714,0.35730961392945204,-0.12832913577388189,0.0
0.03300000000000002,0,0.018857593374263792,0.6399792499312768,0.35782802364299,-0.7093863485793528,0.4668004672713292,0.4668004672713292,0.6920951828697841,0.0012934724501568878,0.054264494425800475,-0.007780357734218368,0.0012934724501568878,-0.4125359728455287,-0.25891321457110233,0.06173540022145523,-0.3950920261908949,0.3488033134302778,-0.12340570946532348,0.0
0.03400000000000002,0,0.019499578658661948,0.6439904938955016,0.3582191775944533,-0.7098076625864782,0.4663511602239125,0.4663511602239125,0.6918223568697262,0.0013678403992567478,0.0538527014366752,-0.008044565603944287,0.0013678403992567478,-0.4124984587872373,-0.26100013239413056,0.06363028255321596,-0.39759717063105204,0.3405150173127367,-0.11881093462364678,0.0
0.035000000000000024,0,0.020145570331009235,0.6479920267616384,0.35861536462374843,-0.7102308810541735,0.4658990548992321,0.4658990548992321,0.6915475821089648,0.0014438796366597617,0.053438495899726934,-0.008310377299417526,0.0014438796366597617,-0.4124605589995052,-0.26306632664920904,0.06549162578068565,-0.4000884255786339,0.33243833360695385,-0.11452939840673332,0.0
0.036000000000000025,0,0.020795558785716838,0.6519840594384309,0.35901633692517587,-0.7106556876449713,0.4654441583161484,0.4654441583161484,0.6912708576978679,0.0015215527817018099,0.05302186472851261,-0.008577788419901311,0.0015215527817018099,-0.41242229358763577,-0.2651150393163687,0.06731885366989002,-0.40256983742398694,0.32456710532378297,-0.11054634883427095,0.0
0.037000000000000026,0,0.021449534623577404,0.6559667937886487,0.3594218546877545,-0.7110817823058142,0.4649864773564574,0.4649864773564574,0.6909921826149553,0.0016008224140964533,0.05260279589431047,-0.008846794677558556,0.0016008224140964533,-0.4123836814621469,-0.2671490458557991,0.06911147047860303,-0.4050446869407109,0.3168954008189139,-0.10684766721132066,0.0
0.03800000000000003,0,0.022107488642918838,0.6599404230279322,0.35983168581167213,-0.7115088805524324,0.46452601877116667,0.46452601877116667,0.6907115557123532,0.0016816511046896798,0.05218127837937117,-0.009117391891937832,0.0016816511046896798,-0.4123447403917955,-0.2691707243677458,0.07086905349579654,-0.4075156111404986,0.30941750456046324,-0.10341984169001367,0.0
0.03900000000000003,0,0.022769411831147553,0.6639051321049276,0.3602456056359983,-0.7119367127838174,0.46406278918649857,0.46406278918649857,0.6904289757210097,0.0017640014445827745,0.051757302132185684,-0.009389575984706355,0.0017640014445827745,-0.4123054870543129,-0.2711821144141108,0.07259124645539126,-0.40998470654724684,0.3021279082833757,-0.10024994192303482,0.0
0.04000000000000003,0,0.02343529535666298,0.6678610980636904,0.3606633966771922,-0.7123650236255443,0.4635967951096343,0.4635967951096343,0.6901444412556863,0.0018478360726933707,0.05133085802468426,-0.009663342974615463,0.0018478360726933707,-0.4122659370849501,-0.2731849670505032,0.074277753703672,-0.41245361669037317,0.295021302514625,-0.09732559476437791,0.0
0.04100000000000003,0,0.024105130561126016,0.6718084903892712,0.3610848483779584,-0.7127935713007488,0.4631280429342098,0.4631280429342098,0.6898579508197334,0.001933117701822501,0.05090193781127664,-0.009938688972692233,0.001933117701822501,-0.4122261051229331,-0.2751807873858564,0.07592833501749074,-0.4149236061979608,0.28809256845384573,-0.09463496097462282,0.0
0.04200000000000003,0,0.024778908952065103,0.6757474713373488,0.3615097568660206,-0.7132221270276115,0.4626565389455763,0.4626565389455763,0.6895695028096595,0.0020198091432910015,0.05047053408965638,-0.010215610177644385,0.0020198091432910015,-0.41218600485591994,-0.277170870789077,0.0775428009851422,-0.41739562351130577,0.2813367701946395,-0.09216671288968353,0.0
0.04300000000000003,0,0.0254566221958043,0.6796781962487219,0.36193792472240294,-0.7136504744422497,0.46218228932583516,0.46218228932583516,0.6892790955195028,0.0021078733302087455,0.050036640263287746,-0.010494102871469901,0.0021078733302087455,-0.4121456490625474,-0.27915633369420745,0.07912100887503247,-0.4198703539399045,0.2747491472723989,-0.08991001301361201,0.0
0.04400000000000003,0,0.02613826211069869,0.6836008138494224,0.36236916075882375,-0.7140784090459641,0.4617053001586579,0.4617053001586579,0.6889867271450171,0.00219727333943405,0.049600250505504484,-0.010774163415262161,0.00219727333943405,-0.4121050496531534,-0.2811381398129408,0.08066285892757326,-0.4223482645164081,0.26832510752505984,-0.0878544934976162,0.0
0.04500000000000003,0,0.026823820660663,0.6875154665371721,0.3628032798038249,-0.7145057376758261,0.46122557743390136,0.46122557743390136,0.688692395787674,0.0022879724122822354,0.04916135972514976,-0.011055788245203257,0.0022879724122822354,-0.41206421770875157,-0.2831171224424534,0.08216829101566508,-0.4248296418921553,0.2620602202537393,-0.0859902364689682,0.0
0.046000000000000034,0,0.02751328994898023,0.6914222906548609,0.36324010249727373,-0.7149322779976397,0.4607431270520268,0.4607431270520268,0.6883960994584966,0.0023799339740366715,0.04871996353369096,-0.011338973868734614,0.0023799339740366715,-0.41202316351833584,-0.2850940034527092,0.08363728162648074,-0.42731462432715256,0.25595020967075344,-0.08430775517493178,0.0
0.047000000000000035,0,0.028206662212377533,0.6953214167516867,0.3636794550928917,-0.7153578580203452,0.46025795482833237,0.46025795482833237,0.6880978360817256,0.002473121652315155,0.048276058213744255,-0.011623716860900135,0.002473121652315155,-0.4119818966145881,-0.2870694094504481,0.08506984112428115,-0.429803228670085,0.24999094862300952,-0.08279797590824295,0.0
0.048000000000000036,0,0.02890392981535737,0.6992129698325603,0.3641211692684758,-0.7157823156309754,0.4597700664970067,0.4597700664970067,0.6877976034983305,0.0025674992943418434,0.04782964068895118,-0.011910013860852109,0.0025674992943418434,-0.4119404258080555,-0.2890438855421408,0.08646601125964223,-0.43229537308853344,0.24417845257926296,-0.08145222068203051,0.0
0.04900000000000004,0,0.02960508524477249,0.7030970695963478,0.36456508194349585,-0.716205498149308,0.4592794677150122,0.4592794677150122,0.6874953994693696,0.0026630309831728316,0.04738070849514703,-0.012197861568513102,0.0026630309831728316,-0.4118987592198652,-0.29101790705496555,0.08782586289534412,-0.4347908961958763,0.23850887387019454,-0.08026219062334544,0.0
0.05000000000000004,0,0.030310121104633797,0.7069738306634863,0.3650110351037607,-0.7166272619013961,0.4587861640658058,0.4587861640658058,0.6871912216792052,0.0027596810529216947,0.046929259752767405,-0.012487256741388397,0.0027596810529216947,-0.4118569043130384,-0.2929918895213716,0.08914949392337197,-0.4372895731234383,0.23297849617071703,-0.07921995005573268,0.0
0.05100000000000004,0,0.031019030111140797,0.7108433627934853,0.365458875632862,-0.7170474718111896,0.45829016106290305,0.45829016106290305,0.6868850677385826,0.0028574141030294903,0.04647529314044094,-0.012778196191520652,0.0028574141030294903,-0.41181486792246214,-0.29496619718655753,0.09043702735103551,-0.43979112900389267,0.22758372921435938,-0.07831791124246335,0.0
0.05200000000000004,0,0.03173180508792471,0.7147057710927927,0.36590845515011483,-0.7174660010094944,0.45779146415329464,0.45779146415329464,0.6865769351875771,0.002956195011620852,0.04601880786971688,-0.013070676782581447,0.002956195011620852,-0.41177265628357773,-0.2969411502593959,0.09168860953708442,-0.44229525026191785,0.22232110372998204,-0.07754881976320255,0.0
0.05300000000000004,0,0.03244843896149483,0.7185611562134829,0.3663596298547263,-0.7178827304595496,0.45729007872072003,0.45729007872072003,0.686266821498415,0.0030559889479884333,0.045559803660879666,-0.013364695427094064,0.0030559889479884333,-0.4117302750598404,-0.29891703109480405,0.09290440856165898,-0.44480159404821173,0.2171872665914949,-0.07690574049798776,0.0
0.05400000000000004,0,0.03316892475687923,0.7224096145431975,0.36681226037593556,-0.7182975485985257,0.4567860100888053,0.4567860100888053,0.6859547240781746,0.003156761384242368,0.045098280719806344,-0.013660249083780274,0.003156761384242368,-0.411687729368999,-0.3008940894666448,0.09408461271550034,-0.4473097961019783,0.21217897617161618,-0.07638204419347039,0.0
0.05500000000000004,0,0.03389325559345119,0.7262512383867463,0.3672662116288778,-0.7187103509942843,0.4562792635240713,0.4562792635240713,0.6856406402713725,0.0032584781061654883,0.044634239715821894,-0.013957334755027584,0.0032584781061654883,-0.4116450238082494,-0.3028725470669616,0.09522942909664331,-0.44981947728434907,0.2072930978910969,-0.07597139458737145,0.0
0.05600000000000004,0,0.03462142468093328,0.7300861161397579,0.36772135267593675,-0.7191210400167608,0.455769844238817,0.455769844238817,0.6853245673624391,0.0033611052233060296,0.04416768176051142,-0.014255949484470176,0.0033611052233060296,-0.4116021624783056,-0.3048526013469317,0.096339082303228,-0.45233024898826807,0.2025265999551782,-0.07566773606810562,0.0
0.057000000000000044,0,0.035353425315571285,0.7339143324547447,0.3681775565933591,-0.7195295245233605,0.4552577573938849,0.4552577573938849,0.6850065025780898,0.0034646091783464283,0.04369860838744802,-0.014556090354679863,0.0034646091783464283,-0.41155914900643686,-0.3068344287972808,0.09741381321380362,-0.45484171759953784,0.19787654926939702,-0.07546528184745321,0.0
0.058000000000000045,0,0.036089250876470545,0.737735968399931,0.368634700342914,-0.7199357195577833,0.45474300810131196,0.45474300810131196,0.6846864430895955,0.0035689567557774943,0.04322702153279956,-0.014857754484960517,0.0035689567557774943,-0.4115159865685124,-0.3088181877518396,0.09845387784639296,-0.45735348815687604,0.19334010752717928,-0.07535850262506977,0.0
0.059000000000000045,0,0.036828894822087704,0.7415511016111753,0.36909266464838997,-0.720339546061717,0.4542256014268723,0.4542256014268723,0.6843643860149563,0.003674115089912014,0.04275292351677873,-0.015160939029243536,0.003674115089912014,-0.41147267791009356,-0.31080402078493924,0.09945954628961197,-0.4598651673364691,0.1889145274619779,-0.07534211572449429,0.0
0.060000000000000046,0,0.03757235068687106,0.7453598064372986,0.3695513338767305,-0.7207409305988606,0.45370554239251576,0.45370554239251576,0.6840403284209843,0.0037800516722666516,0.04227631702589718,-0.015465641174077893,0.0037800516722666516,-0.4114292253666186,-0.31279205676300237,0.10043110169936582,-0.46237636586823094,0.184597149257006,-0.075411074681145,0.0
0.06100000000000005,0,0.038319612078043075,0.7491621540791186,0.37001059592361735,-0.7211398050907638,0.453182835978707,0.453182835978707,0.6837142673252987,0.0038867343583418312,0.04179720509599605,-0.015771858136711336,0.0038867343583418312,-0.41138563088271096,-0.3147824126013859,0.10136883935573789,-0.46488670047316616,0.18038539710591783,-0.07556055926359556,0.0
0.06200000000000005,0,0.03907067267251897,0.7529582127224707,0.37047034210331914,-0.7215361065639888,0.4526574871266697,0.4526574871266697,0.6833861996982351,0.003994131373826676,0.0413155910960164,-0.016079587163260856,0.003994131373826676,-0.4113418960306533,-0.31677519477071964,0.10227306577510391,-0.4673957953991382,0.17627677591805463,-0.07578596591018855,0.0
0.06300000000000004,0,0.03982552621395538,0.7567480476654862,0.3709304670426303,-0.7219297769081202,0.4521295007405389,0.4521295007405389,0.6830561224646771,0.00410221132025633,0.04083147871248072,-0.01638882552696308,0.00410221132025633,-0.4112980220280582,-0.31877050058881856,0.1031440978732864,-0.46990328361962014,0.17226886816214765,-0.07608289856378525,0.0
0.06400000000000004,0,0.040584166509923615,0.760531721440383,0.3713908685787327,-0.7223207626441702,0.45159888168942736,0.45159888168942736,0.6827240325058093,0.004210943180146767,0.04034487193465605,-0.01669957052650828,0.004210943180146767,-0.41125400975477133,-0.3207684193306655,0.10398226217585906,-0.4724088077503771,0.16835933084262078,-0.07644715988815703,0.0
0.06500000000000004,0,0.04134658742920204,0.7643092939300111,0.3718514476608198,-0.7227090147029447,0.45106563480940737,0.45106563480940737,0.682389926660798,0.004320296321631056,0.0398557750403703,-0.017011819484446633,0.004320296321631056,-0.41120985976903707,-0.3227690331827542,0.10478789407212356,-0.47491202073068317,0.164545892602885,-0.07687474285019447,0.0
0.06600000000000004,0,0.042112782899182515,0.7680808224793872,0.37231210825532857,-0.7230944882129519,0.4505297649054137,0.4505297649054137,0.6820538017284019,0.004430240502621363,0.03936419258245391,-0.017325569745671232,0.004430240502621363,-0.4111655723229598,-0.32477241806475576,0.10556133710985105,-0.4774125863085391,0.16082635095024667,-0.07736182265277874,0.0
0.06700000000000005,0,0.04288274690338597,0.7718463620024356,0.3727727572546335,-0.7234771422974563,0.4499912767530693,0.4499912767530693,0.6817156544685155,0.004540745874518623,0.03887012937578435,-0.017640818675966896,0.004540745874518623,-0.411121147377285,-0.32677864433801085,0.10630294232796236,-0.47991017936269215,0.15719856959727968,-0.07790474900376254,0.0
0.06800000000000005,0,0.043656473479082414,0.7756059650841473,0.37323330438905955,-0.7238569398802931,0.4494501751004388,0.4494501751004388,0.6813754816036477,0.004651782985490474,0.03837359048490266,-0.017957563660628395,0.004651782985490474,-0.4110765846155361,-0.3287877774174733,0.10701306762454567,-0.4824044860905422,0.15366047591473214,-0.07850003870713129,0.0
0.06900000000000005,0,0.044433956715010915,0.7793596820783574,0.37369366214208083,-0.7242338475000769,0.44890646466971085,0.44890646466971085,0.6810332798203429,0.004763322783339949,0.03787458121218382,-0.018275802103139727,0.004763322783339949,-0.41103188345752706,-0.3307998783005717,0.10769207715828504,-0.4848952040847872,0.1502100584912326,-0.07914436856296969,0.0
0.07000000000000005,0,0.04521519074919528,0.7831075612013312,0.374153745668574,-0.7246078351324539,0.4483601501588149,0.4483601501588149,0.6806890457705382,0.004875336617982895,0.03737310708653688,-0.018595531423916345,0.004875336617982895,-0.41098704307227807,-0.33281500402618486,0.1083403407809842,-0.48738204231911,0.1468453647952751,-0.07983456856342164,0.0
0.07100000000000005,0,0.046000169766851264,0.78684964862134,0.37461347271600315,-0.7249788760200584,0.4478112362429727,0.4478112362429727,0.6803427760728715,0.004987796243553055,0.036869173852609405,-0.01891674905910279,0.004987796243553055,-0.4109420623903633,-0.33483320807226397,0.10895823349936064,-0.4898647210603644,0.14356449893514306,-0.08056761537236251,0.0
0.07200000000000005,0,0.04678888799838152,0.7905859885444014,0.37507276354841707,-0.7253469465098527,0.4472597275761887,0.4472597275761887,0.6799944673139303,0.00510067382015425,0.03636278746048066,-0.019239452459427597,0.00510067382015425,-0.41089694011570804,-0.3368545407026054,0.10954613496463574,-0.49234297172062125,0.14036561951261428,-0.08134062607700404,0.0
0.07300000000000005,0,0.04758133971745434,0.7943166232963489,0.37553154087314516,-0.7257120258975391,0.44670562879268205,0.44670562879268205,0.6796441160494537,0.005213941915275397,0.03585395405581909,-0.01956363908910963,0.005213941915275397,-0.41085167473686296,-0.3388790492687013,0.11010442898811239,-0.4948165366617633,0.13724693756647138,-0.08215085220013824,0.0
0.07400000000000005,0,0.04837751923916282,0.7980415934013878,0.375989729770083,-0.7260740962787487,0.446148944508262,0.446148944508262,0.6792917188054861,0.0053275735048852885,0.03534267997048657,-0.019889306424815123,0.0053275735048852885,-0.4108062645377754,-0.34090677847354034,0.11063350308137927,-0.4972851689623775,0.1342067146020015,-0.0829956739622047,0.0
0.07500000000000005,0,0.04917742091826083,0.7905467280750506,0.3764472576234625,-0.726433142406721,0.4455896793216493,0.4455896793216493,0.6789372720794815,0.005441541974223918,0.03482897171357141,-0.02021645195466326,0.005441541974223918,-0.41076070760807787,-0.34293777060319897,0.1111337480199668,-0.49974863215529447,0.1269164122259785,-0.058288771071315415,52.4737522168127
0.07600000000000005,0,0.04993740215979332,0.7300888289129454,0.3769216976801529,-0.7268873329935325,0.4450580953011938,0.4450580953011938,0.6786004309513998,0.005543145739782374,0.034349614933013584,-0.020526927471956058,0.005543145739782374,-0.4107084803681802,-0.34202327422498074,0.10970425065074012,-0.4966898544156743,0.09680214501207679,0.08456036624926844,48.72510395913868
0.07700000000000005,0,0.0506387662361397,0.6732510135805901,0.3774223282716636,-0.7274731413667942,0.44456778635074806,0.44456778635074806,0.6782900960185698,0.0056278780649780535,0.03392074280974111,-0.020812584734346218,0.0056278780649780535,-0.41064704354100695,-0.3372700230157258,0.10595846183248109,-0.486517194744194,0.0668596618972056,0.21144050033535378,46.23567061153664
